GV$GLOBAL_BLOCKED_LOCKS|V$DML_LOCKS
GV$GOLDENGATE_CAPABILITIES|X$KNSTOGGC
GV$GOLDENGATE_CAPTURE|X$KSUSD
GV$GOLDENGATE_CAPTURE|X$KSUSESTA
GV$GOLDENGATE_CAPTURE|X$KSUSE
GV$GOLDENGATE_CAPTURE|X$KSUSGIF
GV$GOLDENGATE_CAPTURE|X$KNSTCAPS
GV$GOLDENGATE_CAPTURE|X$LOGMNR_PROCESS
GV$GOLDENGATE_CAPTURE|X$KCRFWS
GV$GOLDENGATE_CAPTURE|X$LOGMNR_LOG
GV$GOLDENGATE_CAPTURE|X$KCCSL
GV$GOLDENGATE_CAPTURE|X$KRVXSV
GV$GOLDENGATE_CAPTURE|V$SESSION
GV$GOLDENGATE_MESSAGE_TRACKING|X$KNSTMT
GV$GOLDENGATE_PROCEDURE_STATS|X$KNSTPSTS
GV$GOLDENGATE_TABLE_STATS|X$KNSTXSTS
GV$GOLDENGATE_TRANSACTION|X$KNSTTXN
GV$GWM_RAC_AFFINITY|X$GWMRAFF
GV$HANG_STATISTICS|X$KJZNHNGSTATS
GV$HEAT_MAP_SEGMENT|X$HEATMAPSEGMENT
V$HANG_INFO|X$KJZNHANGS
V$HANG_INFO|X$KJZNRSLNRC
V$HANG_INFO|X$KSLED
V$HANG_INFO|X$KJZNWLMPCRANK
V$HANG_SESSION_INFO|X$KJZNHANGSES
V$HANG_SESSION_INFO|X$KJZNHANGS
V$HANG_SESSION_INFO|X$KJZNRSLNRC
V$HANG_SESSION_INFO|X$KJZNWLMPCRANK
V$HANG_SESSION_INFO|X$KSLED
GV$HM_CHECK|X$DBKH_CHECK
GV$HM_CHECK_PARAM|X$DBKH_CHECK_PARAM
GV$HM_FINDING|X$DBKFDG
GV$HM_INFO|X$DBKINFO
GV$HM_RECOMMENDATION|X$DBKRECO
GV$HM_RUN|X$DBKRUN
GV$HS_AGENT|X$HS_SESSION
GV$HS_SESSION|X$HS_SESSION
GV$HS_PARAMETER|X$HS_SESSION
GV$HS_PARAMETER|X$HOFP
GV$HVMASTER_INFO|X$KJDRHV
GV$IMEU_HEADER|X$KDMIMEUHEAD
GV$IMHMSEG|X$IMHMSEG1
GV$IM_ADOELEMENTS|X$KDMADOELEMENTS
GV$IM_ADOTASKDETAILS|X$KDMADOTASKDETAILS
GV$IM_ADOTASKS|X$KDMADOTASKS
GV$IM_COLUMN_LEVEL|X$KDZCOLCL
GV$IM_COL_CU|X$KDMIMCCOL
GV$IM_DELTA_HEADER|X$KDMIMDELTAHEAD
GV$IM_GLOBALDICT|X$KDMUGLOBALDICT
GV$IM_GLOBALDICT_PIECEMAP|X$KDMUGLOBALDICTPMAP
GV$IM_GLOBALDICT_SORTORDER|X$KDMUGLOBALDICTSO
GV$IM_GLOBALDICT_VERSION|X$KDMUGLOBALDICTVER
GV$IM_HEADER|X$KDMIMCHEAD
GV$IM_IMECOL_CU|X$KDMIMEUCOL
GV$IM_SEGMENTS|X$IMCSEGMENTS
GV$IM_SEGMENTS_DETAIL|X$IMCSEGMENTS
GV$IM_SEG_EXT_MAP|X$IMCSEGEXTMAP
GV$IM_SMU_CHUNK|X$KTMTXNCHUNK
GV$IM_SMU_DELTA|X$KTMTXNDELTA
GV$IM_SMU_HEAD|X$KTMTXNHEAD
GV$IM_TBS_EXT_MAP|X$IMCTBSEXTMAP
GV$IM_USER_SEGMENTS|X$IMCSEGMENTS
GV$INCMETER_CONFIG|X$DBKINCMETCFG
GV$INCMETER_INFO|X$DBKINCMETINFO
GV$INCMETER_SUMMARY|X$DBKINCMETSUMMARY
GV$INDEXED_FIXED_COLUMN|X$KQFCO
GV$INDEXED_FIXED_COLUMN|X$KQFTA
GV$INDEX_USAGE_INFO|X$KEIUT_INFO
GV$INMEMORY_AREA|X$KTSIMAU
GV$INMEMORY_XMEM_AREA|X$KTSIMXMEMAREA
GV$INMEMORY_FASTSTART_AREA|X$KDMUFASTSTARTAREA
GV$INSTANCE|X$KSUXSINST
GV$INSTANCE|X$KVIT
GV$INSTANCE|X$QUIESCE
GV$INSTANCE_CACHE_TRANSFER|X$INSTANCE_CACHE_TRANSFER
GV$INSTANCE_LOG_GROUP|V$THREAD
GV$INSTANCE_PING|X$KSXPPING
GV$INSTANCE_RECOVERY|X$KSUSGSTA
GV$INSTANCE_RECOVERY|X$KCTLAX
GV$INSTANCE_RECOVERY|X$TARGETRBA
GV$INSTANCE_RECOVERY|X$ESTIMATED_MTTR
GV$INSTANCE_RECOVERY|X$KCTICW
GV$IO_CALIBRATION_STATUS|X$KKKICR
GV$IO_OUTLIER|X$KSFDSTLL
GV$IOFUNCMETRIC|X$KEWMIOFMW
GV$IOFUNCMETRIC|V$IOSTAT_FUNCTION
GV$IOFUNCMETRIC_HISTORY|X$KEWMIOFMW
GV$IOFUNCMETRIC_HISTORY|V$IOSTAT_FUNCTION
GV$IOS_CLIENT|X$KFIAS_CLNT
GV$IOSTAT_NETWORK|X$KSRPCIOS
GV$IOSTAT_CONSUMER_GROUP|X$KSFDSTCG
GV$IOSTAT_CONSUMER_GROUP|X$KGSKCFT
GV$IOSTAT_FILE|X$KSFDSTFILE
GV$IOSTAT_FILE|X$KCCFE
GV$IOSTAT_FILE|X$KCCTF
GV$IOSTAT_FUNCTION|X$KSFDSTCMP
GV$IOSTAT_FUNCTION_DETAIL|X$KSFDSTCMP
GV$IP_ACL|X$KSACLTAB
GV$IR_FAILURE|X$DBKFDG
GV$IR_FAILURE_SET|X$DBKFSET
GV$IR_MANUAL_CHECKLIST|X$DBKRECO
GV$IR_REPAIR|X$DBKRECO
GV$JAVA_LIBRARY_CACHE_MEMORY|X$KGLJMEM
GV$JAVA_PATCHING_STATUS|X$KSWSJPOPERTAB
GV$JAVA_POOL_ADVICE|X$KGLJSIM
GV$JAVA_SERVICES|X$KSUSE
GV$JAVAPOOL|X$KSMJCH
GV$KERNEL_IO_OUTLIER|X$KSFDKLL
GV$KEY_VECTOR|X$QESXL
GV$KEY_VECTOR|OBJ$
GV$KEY_VECTOR|USER$
GV$KSFQP|X$KSFQP
GV$LATCH|X$KSLLTR
GV$LATCH_MISSES|X$KSLLW
GV$LATCH_MISSES|X$KSLWSC
GV$LATCH_CHILDREN|X$KSLLTR_CHILDREN
GV$LATCH_PARENT|X$KSLLTR_PARENT
GV$LATCHHOLDER|X$KSUPRLAT
GV$LATCHNAME|X$KSLLD
GV$LGWRIO_OUTLIER|X$KFDSTLL
GV$LIBCACHE_LOCKS|X$KGLLK
GV$LIBCACHE_LOCKS|X$KGLPN
GV$LIBRARY_CACHE_MEMORY|X$KGLMEM
GV$LIBRARYCACHE|X$KGLST
GV$LICENSE|X$KSULL
GV$LISTENER_NETWORK|X$KMMNV
GV$LOADISTAT|X$KLCIE
GV$LOADPSTAT|X$KLPT
GV$LOBSTAT|X$LOBSTAT
GV$LOCK|X$KSUSE
GV$LOCK|X$KSQRS
